junction	WT1	WT2	WT3	WT4	KD1	KD2	WT_mean	KD_mean	deltaPSI
TGME49_chrIV:540615:541120:clu_457_NA	100	100	98.5074626865672	96.969696969697	98.1132075471698	97.6744186046512	98.869289914066	97.8938130759105	-0.975476838155544
TGME49_chrIV:541352:542017:clu_458_NA	93.5064935064935	100	95.8333333333333	100	100	98.9247311827957	97.3349567099567	99.4623655913979	2.12740888144114
TGME49_chrIV:551021:552285:clu_459_NA	99.9492900608519	99.9586776859504	99.7947454844007	99.9287241625089	99.7990353697749	99.7998398718975	99.907859348428	99.7994376208362	-0.108421727591761
TGME49_chrIV:562903:563263:clu_460_NA	100	93.6170212765958	93.4782608695652	100	100	100	96.7738205365402	100	3.22617946345976
TGME49_chrIV:614258:614387:clu_461_NA	100	66.6666666666667	0	50	66.6666666666667	71.875	54.1666666666667	69.2708333333333	15.1041666666667
TGME49_chrIV:716599:717236:clu_464_NA	100	98.5294117647059	98.7261146496815	99.4444444444444	100	98.7951807228916	99.174992714708	99.3975903614458	0.22259764673781
TGME49_chrIV:894681:895437:clu_466_NA	77.7777777777778	100	93.3333333333333	61.5384615384615	83.3333333333333	100	83.1623931623932	91.6666666666667	8.50427350427351
TGME49_chrIV:933059:933930:clu_469_NA	96.9072164948454	99.1525423728814	100	100	98.2857142857143	97.4576271186441	99.0149397169317	97.8716707021792	-1.14326901475249
TGME49_chrIV:934103:936155:clu_470_NA	98.5294117647059	95.8677685950413	97.196261682243	91.5789473684211	96.3768115942029	95.7264957264957	95.7930973526028	96.0516536603493	0.258556307746488
TGME49_chrIV:1165482:1165614:clu_475_NA	47.7611940298507	46.830985915493	48.0519480519481	44.4444444444444	39.0804597701149	49.1803278688525	46.7721431104341	44.1303938194837	-2.64174929095035
TGME49_chrIV:1165788:1165904:clu_475_NA	46.6417910447761	44.3661971830986	42.8571428571429	42.8104575163399	53.7931034482759	43.7158469945355	44.1688971503394	48.7544752214057	4.58557807106632
TGME49_chrIV:1166207:1167102:clu_476_NA	0	0	100	NA	88.8888888888889	56.4102564102564	33.3333333333333	72.6495726495726	39.3162393162393
TGME49_chrIV:1171227:1171614:clu_477_NA	90.9090909090909	90	66.6666666666667	89.4736842105263	90.7407407407407	93.1506849315068	84.262360446571	91.9457128361238	7.68335238955282
TGME49_chrIV:1339883:1340352:clu_487_NA	93.854748603352	88.2352941176471	90	92.5490196078431	84.8739495798319	90.9722222222222	91.1597655822105	87.9230859010271	-3.23667968118347
TGME49_chrIV:1396294:1396637:clu_490_NA	100	100	100	100	90.9090909090909	95	100	92.9545454545455	-7.04545454545455
TGME49_chrIV:1439401:1440382:clu_494_NA	55.5555555555556	50	62.5	80	20	60	62.0138888888889	40	-22.0138888888889
TGME49_chrIV:1473027:1473820:clu_495_NA	99.5121951219512	99.3548387096774	99.7772828507795	99.7894736842105	99.8245614035088	99.6557659208262	99.6084475916547	99.7401636621675	0.131716070512795
TGME49_chrIV:1572521:1573156:clu_498_NA	3.6036036036036	1.9047619047619	4.47761194029851	1.49253731343284	10.1351351351351	8.87573964497041	2.86962869052421	9.50543739005277	6.63580869952856
TGME49_chrIV:1572687:1573156:clu_498_NA	88.2882882882883	90.4761904761905	91.7910447761194	92.5373134328358	80.4054054054054	82.2485207100592	90.7732092433585	81.3269630577323	-9.44624618562621
TGME49_chrIV:1638924:1639767:clu_499_NA	100	96.1538461538462	95	93.3333333333333	90	100	96.1217948717949	95	-1.12179487179488
TGME49_chrIV:1731667:1731917:clu_502_NA	45.993756503642	46.2311557788945	45.981308411215	44.8780487804878	49.0581490581491	49.1372843210803	45.7710673685598	49.0977166896147	3.32664932105484
TGME49_chrIV:1731667:1732119:clu_502_NA	8.53277835587929	8.87772194304858	8.41121495327103	9.43089430894309	1.63800163800164	0.750187546886722	8.8131523902855	1.19409459244418	-7.61905779784132
TGME49_chrIV:1731967:1732119:clu_502_NA	45.4734651404787	44.8911222780569	45.607476635514	45.6910569105691	49.3038493038493	50.112528132033	45.4157802411547	49.7081887179412	4.29240847678647
TGME49_chrIV:1732397:1733277:clu_503_NA	4.79233226837061	4.89130434782609	6.70391061452514	6.92520775623269	10.3982300884956	7.92291220556745	5.82818874673863	9.16057114703151	3.33238240029288
TGME49_chrIV:1733853:1734254:clu_503_NA	9.58466453674121	11.1413043478261	10.3351955307263	10.2493074792244	25.8849557522124	22.2698072805139	10.3276179736295	24.0773815163632	13.7497635427337
TGME49_chrIV:1851022:1851397:clu_505_NA	57.8947368421053	58.0278128950695	58.2865168539326	60.8235294117647	53.2883642495784	51.7711171662125	58.758149000718	52.5297407078955	-6.22840829282255
TGME49_chrIV:1852016:1852316:clu_506_NA	99.746192893401	98.9795918367347	99.5959595959596	98.9881956155143	98.8636363636364	99.5614035087719	99.3274849854024	99.2125199362041	-0.114965049198261
TGME49_chrIV:1887356:1887937:clu_507_NA	28.5714285714286	57.1428571428571	0	66.6666666666667	83.3333333333333	50	38.0952380952381	66.6666666666667	28.5714285714286
TGME49_chrIV:1888082:1888514:clu_508_NA	100	85.7142857142857	100	100	54.1666666666667	82.6086956521739	96.4285714285714	68.3876811594203	-28.0408902691511
TGME49_chrIV:1891775:1892495:clu_509_NA	73.5294117647059	65.5913978494624	100	100	58.1818181818182	100	84.7802024035421	79.0909090909091	-5.68929331263297
TGME49_chrIV:1969650:1969919:clu_511_NA	100	100	91.6666666666667	90	88	100	95.4166666666667	94	-1.41666666666666
TGME49_chrIV:2004029:2004663:clu_513_NA	97.9166666666667	97.7272727272727	97.6744186046512	98.2456140350877	100	98.4126984126984	97.8909930084196	99.2063492063492	1.31535619792963
TGME49_chrIV:2156458:2157260:clu_517_NA	34.1353383458647	34.8373557187828	34.5054945054945	35.183349851338	35.2293577981651	33.8919925512104	34.66538460537	34.5606751746878	-0.104709430682192
TGME49_chrIV:2156458:2157263:clu_517_NA	65.8646616541353	65.1626442812172	65.4945054945055	64.816650148662	64.7706422018349	66.1080074487896	65.33461539463	65.4393248253122	0.104709430682192
TGME49_chrIV:2163454:2163592:clu_518_NA	100	100	71.4285714285714	66.6666666666667	100	82.1428571428571	84.5238095238095	91.0714285714286	6.54761904761905
TGME49_chrIV:2381039:2381413:clu_525_NA	21.0526315789474	30	52.6315789473684	46.6666666666667	48.1481481481481	48.2758620689655	37.5877192982456	48.2120051085568	10.6242858103112
TGME49_chrIV:2383455:2384473:clu_526_NA	100	100	100	100	74.3589743589744	81.0344827586207	100	77.6967285587975	-22.3032714412025
TGME49_chrIV:2433614:2434511:clu_527_NA	100	100	98.5714285714286	100	100	93.9024390243902	99.6428571428571	96.9512195121951	-2.69163763066203
TGME49_chrIV:2451495:2451884:clu_528_NA	92.2077922077922	83.3333333333333	90	86.9565217391304	87.9699248120301	86.875	88.124411820064	87.422462406015	-0.701949414048968
TGME49_chrIV:2451685:2451884:clu_528_NA	7.79220779220779	16.6666666666667	10	13.0434782608696	12.0300751879699	13.125	11.875588179936	12.577537593985	0.701949414048956
TGME49_chrIV:2473016:2473633:clu_530_NA	96.2962962962963	97.5609756097561	90.9090909090909	91.8918918918919	100	100	94.1645636767588	100	5.8354363232412
TGME49_chrIV:2474363:2474969:clu_531_NA	95.8333333333333	88.0952380952381	91.1111111111111	84.6153846153846	100	100	89.9137667887668	100	10.0862332112332
TGME49_chrIV:2559897:2560992:clu_533_NA	94.5945945945946	92.7272727272727	96.2962962962963	98.1818181818182	100	83.3333333333333	95.4499954499954	91.6666666666667	-3.78332878332877
TGME49_chrIV:2669840:2670176:clu_536_NA	100	99.5670995670996	99.4949494949495	99.5121951219512	96.734693877551	97.6923076923077	99.6435610460001	97.2135007849294	-2.43006026107072
TGME49_chrIV:2676179:2676913:clu_537_NA	99.6699669966997	99.4897959183673	98.9100817438692	99.4884910485933	100	99.5689655172414	99.3895839268824	99.7844827586207	0.394898831738303
TGME49_chrV:11362:11907:clu_540_NA	58.0645161290323	61.0655737704918	57.4380165289256	65	63.0434782608696	52.9411764705882	60.3920266071124	57.9923273657289	-2.39969924138352
TGME49_chrV:11594:11907:clu_540_NA	5.52995391705069	6.55737704918033	6.61157024793388	4.58333333333333	7.2463768115942	10.1604278074866	5.82055863687456	8.70340230954042	2.88284367266586
TGME49_chrV:11768:11907:clu_540_NA	7.83410138248848	2.86885245901639	5.78512396694215	7.5	1.08695652173913	1.06951871657754	5.99701945211176	1.07823761915834	-4.91878183295342
TGME49_chrV:3117:3662:clu_540_NA	12.4423963133641	11.8852459016393	11.5702479338843	9.58333333333333	12.6811594202899	12.8342245989305	11.3703058705553	12.7576920096102	1.38738613905491
TGME49_chrV:3349:11907:clu_540_NA	4.14746543778802	4.0983606557377	6.61157024793388	5.83333333333333	5.07246376811594	7.75401069518717	5.17268241869824	6.41323723165155	1.24055481295332
TGME49_chrV:3349:3662:clu_540_NA	4.14746543778802	6.55737704918033	7.02479338842975	5	7.60869565217391	10.1604278074866	5.68240896884952	8.88456172983027	3.20215276098075
TGME49_chrV:4748:5204:clu_542_NA	6.32911392405063	6.04838709677419	6.25	6.79245283018868	9.88142292490119	9.16334661354582	6.35498846275338	9.5223847692235	3.16739630647012
TGME49_chrV:4748:5608:clu_542_NA	68.9873417721519	62.0967741935484	69.7115384615385	64.5283018867924	65.2173913043478	67.7290836653386	66.3309890785078	66.4732374848432	0.142248406335426
TGME49_chrV:5243:5608:clu_542_NA	7.59493670886076	7.66129032258065	6.25	7.54716981132075	11.4624505928854	11.1553784860558	7.26334921069054	11.3089145394706	4.04556532878003
TGME49_chrV:6736:7094:clu_543_NA	66.6666666666667	87.5	85.7142857142857	44.4444444444444	82.3529411764706	63.768115942029	71.0813492063492	73.0605285592498	1.97917935290057
TGME49_chrV:10478:11031:clu_546_NA	94.1860465116279	96.0132890365448	91.6666666666667	93.6599423631124	96.9387755102041	93.6599423631124	93.881486144488	95.2993589366582	1.41787279217029
TGME49_chrV:12993:13854:clu_547_NA	57.3770491803279	55.8823529411765	57.6470588235294	58.273381294964	68.3760683760684	61.7647058823529	57.2949605599994	65.0703871292107	7.77542656921121
TGME49_chrV:28607:29160:clu_548_NA	100	100	100	100	93.4210526315789	92.4528301886792	100	92.9369414101291	-7.06305858987091
TGME49_chrV:52018:52370:clu_550_NA	93.3333333333333	88.8888888888889	90.9090909090909	84	84.9315068493151	77.3333333333333	89.2828282828283	81.1324200913242	-8.15040819150407
TGME49_chrV:52018:52438:clu_550_NA	6.66666666666667	11.1111111111111	9.09090909090909	16	15.0684931506849	22.6666666666667	10.7171717171717	18.8675799086758	8.15040819150408
TGME49_chrV:56187:56441:clu_551_NA	100	100	96.8253968253968	98.4126984126984	96.1038961038961	96	98.8095238095238	96.051948051948	-2.75757575757576
TGME49_chrV:67700:72561:clu_552_NA	25	22.2222222222222	22.2222222222222	0	42.3076923076923	36.5384615384615	17.3611111111111	39.4230769230769	22.0619658119658
TGME49_chrV:68269:71046:clu_553_NA	62.5	64.7058823529412	61.1111111111111	47.3684210526316	51.5151515151515	75.6756756756757	58.921353629171	63.5954135954136	4.67405996624263
TGME49_chrV:71224:88812:clu_554_NA	33.3333333333333	90	60	50	61.1111111111111	66.6666666666667	58.3333333333333	63.8888888888889	5.55555555555556
TGME49_chrV:179928:180533:clu_555_NA	80	100	87.5	100	100	0	91.875	50	-41.875
TGME49_chrV:481746:482496:clu_562_NA	100	98.6301369863014	98.5915492957747	97.2972972972973	99.0291262135922	100	98.6297458948433	99.5145631067961	0.884817211952793
TGME49_chrV:486960:487166:clu_563_NA	35.1351351351351	27.4647887323944	21.1382113821138	28.7958115183246	28.7671232876712	25.3731343283582	28.133486691992	27.0701288080147	-1.06335788397726
TGME49_chrV:487241:487588:clu_563_NA	39.1891891891892	44.3661971830986	37.3983739837398	42.9319371727749	36.986301369863	37.3134328358209	40.9714243822006	37.149867102842	-3.82155727935867
TGME49_chrV:498170:498720:clu_566_NA	25.5520504731861	23.5632183908046	24.5810055865922	24.7113163972286	27.1505376344086	27.8301886792453	24.6018977119529	27.4903631568269	2.88846544487406
TGME49_chrV:498979:499833:clu_566_NA	3.47003154574132	5.17241379310345	4.74860335195531	6.9284064665127	15.8602150537634	12.2641509433962	5.0798637893282	14.0621829985798	8.98231920925164
TGME49_chrV:499579:499833:clu_566_NA	0	1.14942528735632	1.11731843575419	1.38568129330254	2.68817204301075	3.5377358490566	0.913106254103263	3.11295394603368	2.19984769193042
TGME49_chrV:500073:500634:clu_567_NA	98.0519480519481	97.6047904191617	96.875	94.5	98.8439306358381	97.9899497487437	96.7579346177774	98.4169401922909	1.6590055745135
TGME49_chrV:500948:501306:clu_568_NA	10	36.6666666666667	34.375	20.5882352941176	41.4285714285714	49.1228070175439	25.4074754901961	45.2756892230576	19.8682137328616
TGME49_chrV:500954:501306:clu_568_NA	60	40	31.25	23.5294117647059	37.1428571428571	36.8421052631579	38.6948529411765	36.9924812030075	-1.70237173816896
TGME49_chrV:526223:526780:clu_572_NA	57.8947368421053	80.9523809523809	50	61.9047619047619	88.5714285714286	80.9523809523809	62.687969924812	84.7619047619048	22.0739348370927
TGME49_chrV:539511:540018:clu_574_NA	51.0204081632653	53.5714285714286	67.8571428571429	61.7647058823529	61.2903225806452	62.5850340136054	58.5534213685474	61.9376782971253	3.38425692857788
TGME49_chrV:540216:540618:clu_574_NA	42.8571428571429	28.5714285714286	23.8095238095238	27.9411764705882	26.8817204301075	31.2925170068027	30.7948179271709	29.0871187184551	-1.70769920871574
TGME49_chrV:546973:547500:clu_575_NA	100	100	100	100	97.1428571428571	92.156862745098	100	94.6498599439776	-5.35014005602241
TGME49_chrV:819141:819634:clu_580_NA	93.0599369085173	89.922480620155	93.8028169014084	91.6434540389972	90.0735294117647	90.9502262443439	92.1071721172695	90.5118778280543	-1.5952942892152
TGME49_chrV:837555:837908:clu_581_NA	77.7777777777778	78.2608695652174	76.9230769230769	77.7777777777778	87.2340425531915	73.3333333333333	77.6848755109625	80.2836879432624	2.59881243229994
TGME49_chrV:843917:844557:clu_582_NA	92.3076923076923	89.4736842105263	95.6521739130435	100	85.7142857142857	85.7142857142857	94.3583876078155	85.7142857142857	-8.64410189352982
TGME49_chrV:980664:980817:clu_585_NA	0	0	2.17391304347826	0	40.625	31.9148936170213	0.543478260869565	36.2699468085106	35.7264685476411
TGME49_chrV:980664:981308:clu_585_NA	100	100	97.8260869565217	100	59.375	68.0851063829787	99.4565217391304	63.7300531914894	-35.7264685476411
TGME49_chrV:1007775:1008897:clu_587_NA	98.8304093567251	99.0384615384615	99.0196078431373	98.5221674876847	100	100	98.8526615565022	100	1.14733844349783
TGME49_chrV:1044946:1045257:clu_588_NA	98.9473684210526	96.25	96.1661341853035	97.3134328358209	98.961937716263	99.5	97.1692338605443	99.2309688581315	2.06173499758724
TGME49_chrV:1045101:1045257:clu_588_NA	1.05263157894737	3.75	3.83386581469649	2.6865671641791	1.03806228373702	0.5	2.83076613945574	0.769031141868512	-2.06173499758723
TGME49_chrV:1112906:1113194:clu_591_NA	92.4528301886792	90.7407407407407	92.7536231884058	93.4426229508197	81.8181818181818	80	92.3474542671614	80.9090909090909	-11.4383633580705
TGME49_chrV:1149893:1151229:clu_593_NA	100	100	100	99.4652406417112	99.3788819875776	99.5670995670996	99.8663101604278	99.4729907773386	-0.393319383089207
TGME49_chrV:1151321:1151904:clu_594_NA	99.2	96.2962962962963	99.1935483870968	99.0825688073395	99.3355481727575	99.2805755395683	98.4431033726831	99.3080618561629	0.864958483479782
TGME49_chrV:1153556:1153914:clu_595_NA	0	0.108813928182807	0	0	0.897959183673469	1.8095987411487	0.0272034820457018	1.35377896241109	1.32657548036538
TGME49_chrV:1153556:1154306:clu_595_NA	100	99.8911860718172	100	100	99.1020408163265	98.1904012588513	99.9727965179543	98.6462210375889	-1.32657548036538
TGME49_chrV:1172482:1173447:clu_598_NA	28.9719626168224	25.4355400696864	20.4081632653061	27.5720164609054	1.8957345971564	3.33333333333333	25.5969206031801	2.61453396524487	-22.9823866379352
TGME49_chrV:1211587:1211775:clu_601_NA	40.0641025641026	39.612188365651	41.7827298050139	42.7184466019417	43.25	42.7027027027027	41.0443668341773	42.9763513513514	1.93198451717405
TGME49_chrV:1212112:1212535:clu_602_NA	58.0071174377224	55.7575757575758	58.0174927113703	57.5835475578406	58.5365853658537	58.0213903743316	57.3414333661273	58.2789878700926	0.937554503965337
TGME49_chrV:1214369:1214573:clu_603_NA	100	100	NA	100	88.2352941176471	93.9393939393939	100	91.0873440285205	-8.9126559714795
TGME49_chrV:1230032:1230580:clu_606_NA	91.6666666666667	89.4736842105263	86.9565217391304	87.5	100	100	88.8992181540809	100	11.1007818459191
TGME49_chrV:1248156:1248683:clu_607_NA	94.1176470588235	97.9591836734694	100	100	92.5925925925926	86.6666666666667	98.0192076830732	89.6296296296296	-8.3895780534436
TGME49_chrV:1248957:1249376:clu_608_NA	97.2222222222222	92.5925925925926	88.3720930232558	96.4285714285714	95.4545454545455	95.2380952380952	93.6538698166605	95.3463203463203	1.69245052965982
TGME49_chrV:1455481:1456320:clu_613_NA	99.7347480106101	99.5967741935484	100	99.8287671232877	99.5750708215297	98.3333333333333	99.7900723318615	98.9542020774315	-0.835870254429992
TGME49_chrV:1576537:1577057:clu_616_NA	100	100	98.7951807228916	100	98.5915492957747	96.2121212121212	99.6987951807229	97.4018352539479	-2.29695992677496
TGME49_chrV:1578019:1578056:clu_617_NA	100	100	100	97.1428571428571	98.8439306358381	100	99.2857142857143	99.4219653179191	0.136251032204797
TGME49_chrV:1715027:1715803:clu_621_NA	98.5185185185185	100	97.2972972972973	99.4186046511628	98.6577181208054	100	98.8086051167447	99.3288590604027	0.520253943658034
TGME49_chrV:1767204:1767330:clu_625_NA	97.9166666666667	96.2264150943396	95.3367875647668	97.2602739726027	100	98.5185185185185	96.685035824594	99.2592592592593	2.5742234346653
TGME49_chrV:1769412:1769689:clu_626_NA	100	99.1525423728814	98.7096774193548	98.0645161290323	100	97.5308641975309	98.9816839803171	98.7654320987654	-0.216251881551685
TGME49_chrV:1784505:1785117:clu_627_NA	84.7826086956522	88.0434782608696	80.2816901408451	85.5421686746988	70.2702702702703	85.7142857142857	84.6624864430164	77.992277992278	-6.67020845073841
TGME49_chrV:1820267:1820648:clu_630_NA	2.02020202020202	2.2508038585209	1.77514792899408	1.38504155124654	6.27906976744186	5.03432494279176	1.85779883974089	5.65669735511681	3.79889851537593
TGME49_chrV:1820508:1820648:clu_630_NA	97.979797979798	97.7491961414791	97.6331360946746	98.3379501385042	92.7906976744186	94.0503432494279	97.9250200886139	93.4205204619233	-4.50449962669069
TGME49_chrV:1982328:1983027:clu_636_NA	98.4536082474227	100	100	100	95.4545454545455	93.75	99.6134020618557	94.6022727272727	-5.01112933458296
TGME49_chrV:1984055:1984608:clu_637_NA	99.0990990990991	95.1807228915663	98.8439306358381	97.7011494252874	98.6486486486486	95	97.7062255129477	96.8243243243243	-0.881901188623388
TGME49_chrV:2097842:2098265:clu_641_NA	63.3333333333333	48.3516483516484	61.3636363636364	62.6262626262626	20.8955223880597	25.8064516129032	58.9187201687202	23.3509870004815	-35.5677331682387
TGME49_chrV:2487060:2487402:clu_645_NA	100	100	100	100	100	97.0930232558139	100	98.546511627907	-1.45348837209303
TGME49_chrV:2748302:2748721:clu_660_NA	96.3636363636364	100	98.3333333333333	98.876404494382	96.9230769230769	98.3050847457627	98.3933435478379	97.6140808344198	-0.77926271341812
TGME49_chrV:2764101:2764732:clu_661_NA	98.4848484848485	97.4683544303797	100	100	86.2068965517241	92.156862745098	98.9883007288071	89.1818796484111	-9.80642108039598
TGME49_chrV:2768852:2769405:clu_662_NA	97.0588235294118	95.1219512195122	96.2264150943396	98.4375	97.2972972972973	97.8723404255319	96.7111724608159	97.5848188614146	0.873646400598716
TGME49_chrV:2981379:2981719:clu_669_NA	56.3253012048193	56.0109289617486	51.7412935323383	53.8126361655773	55.3516819571865	54.798331015299	54.4725399661209	55.0750064862428	0.602466520121894
TGME49_chrV:2981863:2982714:clu_669_NA	43.3734939759036	43.9890710382514	47.2636815920398	46.1873638344227	44.6483180428135	45.201668984701	45.2034026101544	44.9249935137572	-0.278409096397141
TGME49_chrV:2982903:2983817:clu_670_NA	89.3081761006289	84.3243243243243	83	85.9903381642512	85.8006042296072	93.1137724550898	85.6557096473011	89.4571883423485	3.80147869504742
TGME49_chrV:3020570:3020945:clu_671_NA	97.4522292993631	99.3975903614458	97.5	98.3870967741936	99.0990990990991	98.7179487179487	98.1842291087506	98.9085239085239	0.724294799773304
TGME49_chrV:3090246:3090576:clu_675_NA	94.7530864197531	92.8571428571429	94.3850267379679	96.6292134831461	97.752808988764	97.4459724950884	94.6561173745025	97.5993907419262	2.94327336742374
TGME49_chrV:3103312:3103695:clu_676_NA	83.3333333333333	83.3333333333333	0	100	24	38.6363636363636	66.6666666666667	31.3181818181818	-35.3484848484849
TGME49_chrV:3103441:3103695:clu_676_NA	16.6666666666667	16.6666666666667	100	0	76	61.3636363636364	33.3333333333333	68.6818181818182	35.3484848484849
TGME49_chrV:3108548:3108906:clu_678_NA	99.21875	95.9770114942529	98.3695652173913	98.6301369863014	97.0149253731343	97.5806451612903	98.0488659244864	97.2977852672123	-0.751080657274059
TGME49_chrV:3110264:3112287:clu_679_NA	100	98.9189189189189	95.6730769230769	99.4897959183673	100	98.2142857142857	98.5204479400908	99.1071428571429	0.586694917052057
TGME49_chrVI:15566:16082:clu_691_NA	90	95.2380952380952	93.3333333333333	80.7692307692308	83.3333333333333	100	89.8351648351648	91.6666666666667	1.83150183150184
TGME49_chrVI:48022:48318:clu_692_NA	96.4285714285714	96.25	97.2972972972973	98.7012987012987	100	98.2608695652174	97.1692918567919	99.1304347826087	1.96114292581683
TGME49_chrVI:70699:70946:clu_693_NA	33.3333333333333	38.5113268608414	41.7682926829268	39.1184573002755	38.8535031847134	39.0909090909091	38.1828525443443	38.9722061378112	0.78935359346697
TGME49_chrVI:71080:71590:clu_693_NA	66.2745098039216	60.8414239482201	57.6219512195122	60.8815426997245	60.5095541401274	60.9090909090909	61.4048569178446	60.7093225246091	-0.695534393235434
TGME49_chrVI:140855:141301:clu_694_NA	100	100	100	100	70	84.6153846153846	100	77.3076923076923	-22.6923076923077
TGME49_chrVI:462395:463607:clu_700_NA	97.1476510067114	97.1204188481675	97.6519337016575	98.2905982905983	97.8835978835979	98.5386221294363	97.5526504617837	98.2111100065171	0.658459544733432
TGME49_chrVI:505471:506157:clu_701_NA	99.2537313432836	98.5611510791367	97.5460122699387	94.3965517241379	96.3562753036437	95.7142857142857	97.4393616041242	96.0352805089647	-1.4040810951595
TGME49_chrVI:506237:507276:clu_702_NA	3.57142857142857	10.9375	18.1818181818182	9.34579439252336	1.49253731343284	0.636942675159236	10.5091352864425	1.06473999429604	-9.44439529214649
TGME49_chrVI:506237:507438:clu_702_NA	96.4285714285714	87.5	81.8181818181818	90.6542056074766	98.5074626865672	96.1783439490446	89.1002397135575	97.3429033178059	8.24266360424841
TGME49_chrVI:508815:509801:clu_703_NA	100	100	100	100	100	95.049504950495	100	97.5247524752475	-2.47524752475248
TGME49_chrVI:512660:512922:clu_704_NA	0	0	25	0	62.0689655172414	66.6666666666667	6.25	64.367816091954	58.117816091954
TGME49_chrVI:565471:566207:clu_706_NA	92.8571428571429	95.4545454545455	100	100	77.7777777777778	85.7142857142857	97.0779220779221	81.7460317460317	-15.3318903318903
TGME49_chrVI:830188:830860:clu_709_NA	100	97.1428571428571	91.8367346938776	100	92.8571428571429	100	97.2448979591837	96.4285714285714	-0.816326530612244
TGME49_chrVI:924330:924833:clu_717_NA	100	100	100	100	95.9183673469388	93.3333333333333	100	94.6258503401361	-5.37414965986395
TGME49_chrVI:925746:926004:clu_718_NA	98.8372093023256	97.5	97.2972972972973	100	98.3050847457627	98.2758620689655	98.4086266499057	98.2904734073641	-0.118153242541609
TGME49_chrVI:926497:927519:clu_719_NA	94.5205479452055	99.1150442477876	97	99.2063492063492	100	100	97.4604853498356	100	2.53951465016442
TGME49_chrVI:939492:939698:clu_720_NA	99.7481108312343	99.2890995260664	99.375	98.7854251012146	98.371335504886	99.0769230769231	99.2994088646288	98.7241292909045	-0.575279573724259
TGME49_chrVI:944855:945068:clu_723_NA	55.1851851851852	51.7385257301808	50.8498583569405	50.9210526315789	52.2781774580336	51.5923566878981	52.1736554759714	51.9352670729658	-0.23838840300553
TGME49_chrVI:945155:945387:clu_723_NA	43.3333333333333	47.5660639777469	47.7337110481586	47.5	47.0023980815348	47.1337579617834	46.5332770898097	47.0680780216591	0.534800931849389
TGME49_chrVI:950712:950875:clu_724_NA	6.38297872340426	17.0731707317073	24.4444444444444	15.7303370786517	5.88235294117647	8.10810810810811	15.9077327445519	6.99523052464229	-8.91250221990964
TGME49_chrVI:956464:956789:clu_725_NA	46.7289719626168	43.6363636363636	42.8571428571429	48.9208633093525	53.1914893617021	45.2830188679245	45.535835441369	49.2372541148133	3.70141867344437
TGME49_chrVI:956870:957206:clu_725_NA	51.4018691588785	54.5454545454545	52.3809523809524	46.0431654676259	44.6808510638298	54.7169811320755	51.0928603882278	49.6989160979526	-1.39394429027521
TGME49_chrVI:958172:958510:clu_726_NA	100	94.2307692307692	100	94.7368421052632	93.3333333333333	100	97.2419028340081	96.6666666666667	-0.575236167341444
TGME49_chrVI:958842:959004:clu_727_NA	97.5609756097561	98.1818181818182	91.9354838709677	92.1052631578947	96.551724137931	96	94.9458852051092	96.2758620689655	1.32997686385633
TGME49_chrVI:960534:960829:clu_728_NA	96.875	96.551724137931	97.4025974025974	96.2025316455696	100	100	96.7579632965245	100	3.24203670347549
TGME49_chrVI:993499:994061:clu_729_NA	48.7266553480475	48.5091743119266	48.8338192419825	49.2004920049201	46.3385354141657	49.4252873563218	48.8175352267192	47.8819113852438	-0.935623841475419
TGME49_chrVI:994227:995006:clu_729_NA	51.1035653650255	51.2614678899083	51.1661807580175	50.7995079950799	53.421368547419	50.5747126436782	51.0826805020078	51.9980405955486	0.915360093540777
TGME49_chrVI:1037003:1037220:clu_731_NA	100	NA	NA	NA	77.0833333333333	69.7368421052632	100	73.4100877192982	-26.5899122807018
TGME49_chrVI:1037017:1037220:clu_731_NA	0	NA	NA	NA	22.9166666666667	30.2631578947368	0	26.5899122807018	26.5899122807018
TGME49_chrVI:1111533:1112395:clu_733_NA	60.3174603174603	52.0547945205479	53.7037037037037	53.8461538461538	26.8292682926829	32.4324324324324	54.9805280969665	29.6308503625577	-25.3496777344088
TGME49_chrVI:1313594:1313786:clu_736_NA	71.4285714285714	70.5882352941177	72.5	64.1025641025641	67.4418604651163	52.9411764705882	69.6548427063133	60.1915184678523	-9.46332423846104
TGME49_chrVI:1322875:1322990:clu_739_NA	54.0540540540541	58.4070796460177	57.5471698113208	59.6330275229358	53.6585365853659	59.4594594594595	57.4103327585821	56.5589980224127	-0.851334736169413
TGME49_chrVI:1323157:1323466:clu_739_NA	44.5945945945946	37.1681415929204	41.5094339622642	37.6146788990826	46.3414634146341	40.5405405405405	40.2217122622154	43.4410019775873	3.21928971537193
TGME49_chrVI:1324496:1324628:clu_740_NA	66.6666666666667	60.6666666666667	66.3551401869159	66.6666666666667	75.8620689655172	66.6666666666667	65.088785046729	71.2643678160919	6.17558276936298
TGME49_chrVI:1324496:1324646:clu_740_NA	33.3333333333333	39.3333333333333	33.6448598130841	33.3333333333333	24.1379310344828	33.3333333333333	34.911214953271	28.735632183908	-6.17558276936298
TGME49_chrVI:1333607:1333850:clu_741_NA	37.0860927152318	33.1707317073171	33.2805071315372	34.2816500711238	35.4712041884817	33.3757961783439	34.4547454063025	34.4235001834128	-0.0312452228896518
TGME49_chrVI:1333909:1334083:clu_741_NA	29.9668874172185	32.3170731707317	30.4278922345483	33.1436699857752	31.8062827225131	32.2292993630573	31.4638807020685	32.0177910427852	0.553910340716747
