logFC	logCPM	F	PValue	FDR
TGME49_chrIX:2481796:2482239:clu_1781_NA	-4.90032170841969	4.19386274008648	45.4133547281851	6.70134102760937e-08	6.93999277360686e-07
TGME49_chrVIIb:1141308:1141759:clu_1148_NA	-5.58785532211484	4.1326624371633	47.8318247016868	6.84301157738617e-08	7.06657587607918e-07
TGME49_chrVI:512660:512922:clu_704_NA	-5.54386504734743	4.10051376826112	47.7921177911161	6.90101089940866e-08	7.10628176185565e-07
TGME49_chrIX:904091:904279:clu_1718_NA	0.744887920052741	9.08810615004569	48.7748121972021	6.98071669642141e-08	7.16805231398074e-07
TGME49_chrVI:1324496:1324628:clu_740_NA	1.6128847528952	7.178666722673	48.6489939957565	7.1604620270931e-08	7.33190970943195e-07
TGME49_chrXI:5899188:5899437:clu_2530_NA	-7.05503914882419	4.03490942594443	51.2822039061688	7.59639759729241e-08	7.73851232963393e-07
TGME49_chrV:1455481:1456320:clu_613_NA	-0.573353616849493	10.2655003067583	48.3512681614462	7.60013453006688e-08	7.73851232963393e-07
TGME49_chrVIII:6839109:6839944:clu_1656_NA	-2.66147001566276	5.11783283026226	48.4022675474736	7.65621381498593e-08	7.77383721158487e-07
TGME49_chrX:2448987:2449084:clu_2062_NA	0.866138075284422	8.83210957524308	47.9325408870123	8.27059121558835e-08	8.37426157901495e-07
TGME49_chrVIII:5105605:5106361:clu_1547_NA	-2.53133890944012	5.31130056673152	47.9145020065279	8.43330206154465e-08	8.51529249825412e-07
TGME49_chrVI:2797983:2798220:clu_807_NA	1.01476270718966	8.11890026971599	47.747487854754	8.58682693117739e-08	8.64629249164261e-07
TGME49_chrXII:3337856:3338936:clu_2755_NA	-5.49833633285843	4.06797038762519	46.376559765902	9.28367849970881e-08	9.32214678078495e-07
TGME49_chrVIII:5212551:5218217:clu_1553_NA	-0.863335470425294	8.18355211396542	47.2917642062012	9.42111884123437e-08	9.43409558894956e-07
TGME49_chrXII:351740:352273:clu_2612_NA	-0.455410472190221	10.8082806970695	47.0619117740593	9.87393656067105e-08	9.85500632698818e-07
TGME49_chrIX:2142689:2142723:clu_1769_NA	-2.70866648067945	5.14920199818744	47.130385925567	9.90451479799053e-08	9.85500632698818e-07
TGME49_chrVIIa:1732520:1733075:clu_931_NA	-1.71057134873218	6.11856253169418	47.0440914767449	9.92278491245577e-08	9.85500632698818e-07
TGME49_chrII:1776710:1777237:clu_293_NA	-3.89618252321556	4.56444273140413	45.6207720346631	9.97980291908118e-08	9.88462768688286e-07
TGME49_chrVIIb:3275702:3275956:clu_1256_NA	0.537916554520128	10.2881562701889	46.8988861712753	1.02093825983642e-07	1.00845396046342e-06
TGME49_chrX:2328649:2328927:clu_2055_NA	1.42941452553549	7.16436972509918	46.801721876175	1.041701123445e-07	1.02617441293295e-06
TGME49_chrVIII:6821223:6822936:clu_1649_NA	-2.03380301201137	5.73038751084129	46.777625405141	1.05101202497327e-07	1.03254830021023e-06
TGME49_chrVIII:5809494:5812156:clu_1586_NA	-4.2832725489553	4.13195484460122	43.5163873700059	1.05628871726678e-07	1.03493517176947e-06
TGME49_chrIII:1997808:1999033:clu_416_NA	2.11378651376885	6.33512064148135	46.5095445457094	1.10833261320805e-07	1.083007808874e-06
TGME49_chrIa:277934:278481:clu_14_NA	-2.50956114770378	5.2961964970333	46.4569784864108	1.13538891967428e-07	1.10590739846614e-06
TGME49_chrXII:3338627:3338936:clu_2755_NA	-6.95918910682657	3.96583551133095	49.0955943735782	1.13785245399268e-07	1.10590739846614e-06
TGME49_chrIII:23367:24155:clu_326_NA	-4.05508458243506	4.25279748228006	43.831572779666	1.14917858483076e-07	1.11393710822929e-06
TGME49_chrX:2489664:2489825:clu_2071_NA	0.500426496972894	10.6111016532245	46.1638239607962	1.18797167210885e-07	1.14847793300948e-06
TGME49_chrVIIb:2194301:2194627:clu_1196_NA	-3.34963919716923	4.63085232766555	45.6285777959527	1.1982535906908e-07	1.15534530561301e-06
TGME49_chrVIIa:1667340:1667590:clu_926_NA	-1.0810472062861	7.94201862255635	46.0925997522745	1.20569991011329e-07	1.15944951673593e-06
TGME49_chrVIIa:1430210:1430708:clu_912_NA	-0.7533849057525	8.99126373545803	45.9631619352445	1.23848327848236e-07	1.18783290693493e-06
TGME49_chrVIII:6820896:6821127:clu_1648_NA	-3.18791503622054	4.9493234152114	45.7372800633233	1.27955679847402e-07	1.22232065430845e-06
TGME49_chrVIIb:1141205:1141759:clu_1148_NA	-4.61345941717771	4.36412238977065	42.6792303751578	1.28443809035795e-07	1.22232065430845e-06
TGME49_chrVIII:757619:758339:clu_1372_NA	-0.547201724478614	9.9186238515012	45.7875220698817	1.28452954593075e-07	1.22232065430845e-06
TGME49_chrXII:3856397:3856829:clu_2781_NA	-3.50949423620637	4.60867067647142	44.9739982005698	1.31865403953964e-07	1.25151630123409e-06
TGME49_chrIX:242903:243429:clu_1677_NA	-3.63338268497402	4.69641672717335	44.7163465311385	1.39361197279638e-07	1.31921341695699e-06
TGME49_chrIX:665631:666013:clu_1692_NA	-0.524973936046566	10.0574154669482	45.2682737105169	1.43170576444382e-07	1.35175336461124e-06
TGME49_chrIX:2154802:2155070:clu_1770_NA	-3.19136439845861	4.94866506226573	45.150071681133	1.44680769423203e-07	1.35996554008282e-06
TGME49_chrXI:6561377:6562447:clu_2569_NA	-3.02635403508915	4.83831357988874	45.1474841213304	1.44788628338941e-07	1.35996554008282e-06
TGME49_chrXII:4816117:4817022:clu_2829_NA	-1.76451453972779	6.28419622917886	45.2005679749576	1.4535848694831e-07	1.35999944240109e-06
TGME49_chrX:102423:111473:clu_1947_NA	-2.37144437311872	5.94178715000803	45.2089422005226	1.45540518045124e-07	1.35999944240109e-06
TGME49_chrIX:2142503:2142630:clu_1769_NA	-3.22866610710306	4.77924230272448	44.9104800763766	1.47550215797753e-07	1.37524367801239e-06
TGME49_chrXI:6403217:6403344:clu_2562_NA	1.02907857883027	8.00733020763681	45.0795828252096	1.48961511868601e-07	1.3848467919242e-06
TGME49_chrII:921539:922277:clu_240_NA	1.65342147989305	6.92697615673668	44.8920122178339	1.55002905755681e-07	1.43481544234417e-06
TGME49_chrXII:300559:301223:clu_2607_NA	-0.730781269709696	8.70138827229061	44.8771734642925	1.55440292486379e-07	1.43481544234417e-06
TGME49_chrXI:4946196:4946480:clu_2492_NA	0.948522455459654	8.1791999403558	44.8747928682073	1.55520573393013e-07	1.43481544234417e-06
TGME49_chrVIII:3787332:3787665:clu_1494_NA	-2.19943072961767	5.45615285161689	44.6403033370927	1.64824639896881e-07	1.51530491215512e-06
TGME49_chrVIIa:1666802:1667266:clu_925_NA	-0.98712134086406	7.68626333205717	44.592486046054	1.65078609412222e-07	1.51530491215512e-06
TGME49_chrVIIa:1542144:1543399:clu_920_NA	-2.5944161620773	5.13390793525161	44.631444607281	1.66413222541556e-07	1.52370796961853e-06
TGME49_chrX:7047717:7048375:clu_2267_NA	-0.561887955003285	9.64456410213639	44.4645678736169	1.69599615825209e-07	1.54898141589104e-06
TGME49_chrV:498979:499833:clu_566_NA	-1.67528564389264	6.24639886103574	44.4564638933175	1.70048170686298e-07	1.54918571540023e-06
TGME49_chrV:52018:52370:clu_550_NA	-1.59162007131207	6.38640884833195	44.2785269296265	1.76547453931193e-07	1.60324082284509e-06
TGME49_chrVIII:5212551:5215706:clu_1553_NA	-0.982126329436444	8.21597449908811	44.2670757428568	1.76863705628853e-07	1.60324082284509e-06
TGME49_chrX:112371:115694:clu_1948_NA	-3.54033446726118	4.63132961547957	43.5090789499022	1.8102139063658e-07	1.6368476491641e-06
TGME49_chrVIII:5808316:5809010:clu_1585_NA	-5.40248582643867	4.00049522296496	43.2653106634313	1.81709320494562e-07	1.6389910173641e-06
TGME49_chrVI:505471:506157:clu_701_NA	-0.777868438340049	8.79942507243817	44.1245466550873	1.82304979230255e-07	1.64029356312371e-06
TGME49_chrVIII:1785422:1786215:clu_1403_NA	-0.785631455829057	8.50726298334819	44.0674752847386	1.84535321306666e-07	1.65626146407341e-06
TGME49_chrIX:212425:212781:clu_1668_NA	-1.45737497100622	6.52926719191897	44.030518960991	1.86078812271047e-07	1.6660011886829e-06
TGME49_chrXII:4814354:4814826:clu_2829_NA	-1.61960837692788	6.30356030008621	44.0054627231613	1.87134180294128e-07	1.67133352670554e-06
TGME49_chrIX:247970:248438:clu_1680_NA	-1.37331748120772	6.88440485859327	43.7995445391793	1.95441595829152e-07	1.74125049225237e-06
TGME49_chrXI:1314128:1314703:clu_2345_NA	-0.674756597577825	9.15598452804685	43.7397126437532	1.97912212342814e-07	1.75895083585851e-06
TGME49_chrV:837555:837908:clu_581_NA	-1.91685884550792	5.7998539071728	43.6829556211736	2.00895978065642e-07	1.78111434211855e-06
TGME49_chrXII:3856710:3856829:clu_2781_NA	1.13811108492701	7.66700339543894	43.6213334305891	2.03006046317526e-07	1.79544276974259e-06
TGME49_chrIa:442519:443899:clu_19_NA	0.821221929646622	8.73779061745363	43.2066884886786	2.21923401338101e-07	1.95413764683506e-06
TGME49_chrIX:1316973:1317385:clu_1742_NA	-4.81226553019444	4.13200074273064	40.3198435579048	2.22024442405193e-07	1.95413764683506e-06
TGME49_chrVIIa:1872460:1873011:clu_944_NA	-0.507526228522973	9.995567094487	43.1150103117406	2.26352331614024e-07	1.98737626821076e-06
TGME49_chrVIIb:2639144:2639357:clu_1215_NA	-2.73636646655498	4.9680625902925	43.1553429496253	2.26894402010307e-07	1.98737626821076e-06
TGME49_chrIX:900126:900391:clu_1715_NA	0.622437622410883	9.84721528036616	43.0694398465589	2.2859147502703e-07	1.99742791279628e-06
TGME49_chrXI:6543359:6543596:clu_2567_NA	-3.26770339200743	4.69770311882174	42.6665843648342	2.33797013210546e-07	2.03801473146363e-06
TGME49_chrXI:6228008:6228419:clu_2553_NA	-3.72026452793909	4.60963627921995	42.0308822319995	2.37602280787825e-07	2.06623036043958e-06
TGME49_chrXI:4980832:4980987:clu_2495_NA	1.04005174567908	8.03910752500294	42.6724693362403	2.49127392559755e-07	2.16128418127615e-06
TGME49_chrXI:1313576:1313976:clu_2344_NA	-0.710968778862482	8.99714018049348	42.619413629668	2.52009645681236e-07	2.18108348107451e-06
TGME49_chrXI:1985963:1986195:clu_2370_NA	-4.09694967505026	4.28089229132326	40.3938051243901	2.55725051943851e-07	2.20798233685486e-06
TGME49_chrV:980664:980817:clu_585_NA	-5.35233573755095	3.96566540673998	41.7051998840286	2.57219603383689e-07	2.21562383483344e-06
TGME49_chrX:6029316:6029437:clu_2226_NA	-4.81325660905901	4.13195598553698	39.7046704516011	2.5803474702362e-07	2.21739079298075e-06
TGME49_chrVIIa:17210:19441:clu_854_NA	-1.78153376655801	5.92518260226445	42.2808584595698	2.71783281922891e-07	2.33002884384365e-06
TGME49_chrVIII:2096725:2097239:clu_1412_NA	-0.493412187167849	10.1352422006461	42.2479927479258	2.73252877584869e-07	2.3371157882847e-06
TGME49_chrX:4303003:4303327:clu_2143_NA	-2.96766426847793	4.79869599278234	42.0953551547439	2.78867352494306e-07	2.37953715097841e-06
TGME49_chrXII:5389112:5389428:clu_2868_NA	1.41330255211581	7.04266517523854	42.0392900837465	2.86077890280729e-07	2.43534691140621e-06
TGME49_chrX:2857514:2857938:clu_2082_NA	-2.9378829830751	4.77871705677549	41.9216427968128	2.89708461018994e-07	2.4604912518786e-06
TGME49_chrIV:2559897:2560992:clu_533_NA	1.9169031300582	6.42594594718077	41.9246269774809	2.93622947298476e-07	2.48792404062928e-06
TGME49_chrXI:2147326:2147499:clu_2378_NA	-2.23144998825368	5.31114818714739	41.9328522582066	2.95936941472852e-07	2.50169949361353e-06
TGME49_chrVIII:2247232:2247747:clu_1430_NA	-4.28438162318119	4.13179722144095	39.150932746527	3.00427930458025e-07	2.53377152486061e-06
TGME49_chrIV:2451495:2451884:clu_528_NA	-0.982715156907763	7.72151899345457	41.7400556699692	3.05466001718761e-07	2.57029841724004e-06
TGME49_chrX:73826:74156:clu_1934_NA	-2.51745284798448	5.08672305517209	41.6524565070491	3.16150407166171e-07	2.65405711327721e-06
TGME49_chrXI:1908007:1908213:clu_2366_NA	-3.72139172727512	4.44196130066178	40.3501142708964	3.24155322139324e-07	2.71498754833281e-06
TGME49_chrX:5606005:5606245:clu_2195_NA	1.17479122277748	7.56600934589369	41.4567219911383	3.2516581212806e-07	2.71719017720804e-06
TGME49_chrXII:3336748:3337146:clu_2753_NA	-6.80317239751683	3.85601742096727	43.6405415828386	3.28833459749072e-07	2.74153583988045e-06
TGME49_chrVI:2438925:2439183:clu_795_NA	0.665619097223517	9.20644333885794	41.3395707929931	3.33677643643119e-07	2.77555660101313e-06
TGME49_chrIV:2163454:2163592:clu_518_NA	-3.07444949995598	4.67477773700243	41.0700017041787	3.40099956988361e-07	2.82251904943537e-06
TGME49_chrVIII:5214515:5218217:clu_1553_NA	-0.842870282732656	8.10951573727867	41.1434263993985	3.48511928270062e-07	2.8857422762225e-06
TGME49_chrIII:2461728:2461872:clu_439_NA	-5.30068243079765	3.92986668284903	40.3440148973331	3.50532345653034e-07	2.89587517374723e-06
TGME49_chrII:812393:812946:clu_230_NA	-2.89320292528505	4.83916333418873	41.0382209769723	3.55408794682354e-07	2.92950333031827e-06
TGME49_chrVIIb:5034289:5034526:clu_1337_NA	-4.7667151793027	4.09966035796142	38.3185151695195	3.63688942805317e-07	2.99097128302563e-06
TGME49_chrIX:900479:900916:clu_1715_NA	0.613935418645041	9.81623182004339	40.9036068829729	3.67587028645324e-07	3.0162050770333e-06
TGME49_chrXI:1990300:1990716:clu_2372_NA	-0.974718050200019	7.51142860271882	40.8772237758281	3.69782200279391e-07	3.02403611528579e-06
TGME49_chrXII:3855930:3856066:clu_2780_NA	1.21238822696603	7.59788765708919	40.8720551964487	3.70205246575565e-07	3.02403611528579e-06
TGME49_chrXI:3995165:3995814:clu_2439_NA	-0.792576997112095	8.48380604944973	40.8481431922775	3.72164570605782e-07	3.03322469540811e-06
TGME49_chrIX:4537346:4537609:clu_1882_NA	-5.30081008703665	3.92992500759965	40.0181342665375	3.7781556910356e-07	3.0723928270502e-06
TGME49_chrVIII:4985525:4986410:clu_1544_NA	-2.06221634516152	5.58760164502342	40.7752032217669	3.8016171869792e-07	3.08457108809584e-06
TGME49_chrVIIb:4950626:4950927:clu_1330_NA	-0.395839892593463	12.4498985832836	40.690165504909	3.8550829349541e-07	3.11440888490285e-06
TGME49_chrV:1576537:1577057:clu_616_NA	-0.889503481099144	7.82975744881143	40.6898613949862	3.85552681762388e-07	3.11440888490285e-06
TGME49_chrIb:713592:713699:clu_135_NA	1.05343498546955	8.13757139621388	40.6559395122853	3.88482544546729e-07	3.13111762622475e-06
TGME49_chrX:2155165:2155479:clu_2043_NA	0.830733168517589	8.48625428591971	40.6266845484378	3.91025585506516e-07	3.14464160025705e-06
KE139819:9728:14902:clu_2982_NA	-3.51619955622773	4.46728901121777	39.8115702304138	3.93919231009008e-07	3.16091921571246e-06
TGME49_chrXII:4393168:4394033:clu_2809_NA	-0.407564911437437	11.19807787775	40.1847809962056	4.31760276826991e-07	3.45693525609276e-06
TGME49_chrXI:1314770:1315788:clu_2345_NA	-0.743930301119119	8.70102968164927	40.1744176478239	4.32776930201229e-07	3.45745965116806e-06
TGME49_chrIX:3824418:3825572:clu_1859_NA	-0.461834533247663	10.5757602126056	40.1078901962131	4.39299966824934e-07	3.50187583203648e-06
TGME49_chrVIII:3821013:3821712:clu_1496_NA	2.75000869911481	5.74001547393477	40.0750275846139	4.4407456151982e-07	3.53219044009747e-06
TGME49_chrVIII:6836790:6837143:clu_1655_NA	-4.23694897695335	4.0998327835574	37.5240789765284	4.50789568804428e-07	3.57777310612248e-06
KE140801:2844:3013:clu_3005_NA	-1.54609601774272	6.40321033512679	39.8368625607186	4.67270910776842e-07	3.70050056791682e-06
TGME49_chrVI:960534:960829:clu_728_NA	1.50950789298593	6.94099292124683	39.8086782656984	4.70115498574846e-07	3.71493442895558e-06
TGME49_chrXII:3620548:3621096:clu_2764_NA	1.34031651533517	7.16732776929818	39.7804102462624	4.73083881327123e-07	3.73028179744922e-06
TGME49_chrVIIb:2960464:2961244:clu_1235_NA	-1.03320352505389	7.86206628207962	39.7118117156156	4.80443871209846e-07	3.78011573993028e-06
TGME49_chrVIII:2215121:2215463:clu_1422_NA	-4.0549141506164	4.25313491997959	37.7041084379713	4.91401044328901e-07	3.85797580158867e-06
TGME49_chrIV:2474363:2474969:clu_531_NA	2.44582329913496	6.11327870533718	39.5639214205987	4.98900318409992e-07	3.90841089961276e-06
TGME49_chrVIII:5155933:5156040:clu_1551_NA	-3.99777283640576	4.4419766014891	38.0264028029474	5.11838577365197e-07	4.00114672843547e-06
TGME49_chrXII:3856134:3856366:clu_2780_NA	1.0563832563497	7.75044131850775	39.3370147449535	5.2314845998568e-07	4.08078251512435e-06
TGME49_chrX:132853:133592:clu_1951_NA	-3.68000858862054	4.22268972392512	37.8146643444522	5.38720741428816e-07	4.19325459334849e-06
TGME49_chrIII:620036:621143:clu_359_NA	0.838836985163422	8.50036159629278	39.149761595409	5.45963212759244e-07	4.24054760337576e-06
TGME49_chrXI:5718937:5719666:clu_2519_NA	-2.70833456738412	4.87593839287797	39.1510403170756	5.49556058245525e-07	4.25935239173237e-06
TGME49_chrVIIb:3275412:3275670:clu_1256_NA	0.516661108389059	10.1125268278	39.0946027991448	5.5287758791683e-07	4.27362849916165e-06
TGME49_chrIV:105381:105798:clu_442_NA	1.26342721989655	7.33332051525797	39.0881535877442	5.53749387374178e-07	4.27362849916165e-06
TGME49_chrVIIb:3349698:3350422:clu_1258_NA	-1.59147903045572	6.15203995503414	38.9203810312293	5.75875194668447e-07	4.43497104368603e-06
TGME49_chrIV:1731967:1732119:clu_502_NA	-0.457605861964302	10.3048410615583	38.764203899239	5.96367759671315e-07	4.58211779619913e-06
TGME49_chrV:2748302:2748721:clu_660_NA	-0.949668892555848	7.65851019861959	38.7561907517891	5.97503118403959e-07	4.58211779619913e-06
TGME49_chrIV:1473027:1473820:clu_495_NA	-0.484187908712068	10.1451070192678	38.7158461173037	6.03032746623034e-07	4.61478743994679e-06
TGME49_chrIV:562903:563263:clu_460_NA	2.07816549793599	6.15552453522667	38.6878453717369	6.08317504596262e-07	4.64544985127608e-06
TGME49_chrX:1443032:1443302:clu_1999_NA	1.23285405058598	7.41051209430144	38.5834872981294	6.21737431200219e-07	4.73797811826582e-06
TGME49_chrIX:1316494:1317385:clu_1742_NA	-4.51581130532933	3.92987142335967	36.1571899360215	6.29539320934967e-07	4.78739630041549e-06
TGME49_chrXI:5961925:5962126:clu_2537_NA	-6.68851240435551	3.77770958730127	40.3686869320407	6.47134501295055e-07	4.91092674782365e-06
TGME49_chrVIII:6809043:6809547:clu_1645_NA	1.70909154534758	6.56590204089516	38.3514870741507	6.56230736920443e-07	4.96958068480377e-06
TGME49_chrVIII:6846211:6846993:clu_1659_NA	-2.97235893763893	4.60939442520835	38.1447582973621	6.62897917636698e-07	5.00963395137089e-06
TGME49_chrX:96102:96620:clu_1943_NA	-3.1727352500419	4.63072825826582	38.0022904208701	6.71834362439716e-07	5.06663466279744e-06
TGME49_chrX:2157973:2158181:clu_2045_NA	0.761935727404208	8.69308604695012	38.2309575150065	6.74430072448681e-07	5.07567973778666e-06
TGME49_chrIb:1357034:1357161:clu_166_NA	0.551440783162972	9.77008400604512	38.0111602621905	7.09694835359928e-07	5.33004282341599e-06
TGME49_chrXI:1983353:1984476:clu_2370_NA	-1.39863685118642	6.5655936922418	37.790225234004	7.47403893289675e-07	5.60167660228447e-06
TGME49_chrVIIa:489373:489544:clu_870_NA	-3.47663227669241	4.58772894824469	37.266338048473	7.52328249352009e-07	5.62698186500936e-06
TGME49_chrIb:278082:279180:clu_118_NA	1.03986394446898	7.84496210666648	37.5837674843762	7.84062949546166e-07	5.85229737494931e-06
TGME49_chrX:3663794:3663913:clu_2121_NA	1.95249962725764	6.26771872771238	37.5000249441856	8.00671054410224e-07	5.9640149237319e-06
TGME49_chrVIII:2212538:2212760:clu_1420_NA	-0.554831554396334	9.38640034121929	37.3229949926696	8.33428729426033e-07	6.19532399072317e-06
TGME49_chrIa:1302067:1302717:clu_62_NA	2.09579768817963	6.45409770348091	37.1731446714379	8.64326658716233e-07	6.4118926621092e-06
TGME49_chrV:2097842:2098265:clu_641_NA	1.71747211185208	6.61970175229692	37.1366479401807	8.71162419105777e-07	6.44944071985642e-06
TGME49_chrIX:3516489:3516768:clu_1843_NA	1.01305237591581	7.77127252395059	37.0745185181256	8.83617226028621e-07	6.5283508467765e-06
TGME49_chrVIII:6577507:6578218:clu_1624_NA	0.989306018445611	7.79095311717652	37.0615851818586	8.86312922788907e-07	6.53498473496486e-06
TGME49_chrIX:3366005:3366136:clu_1830_NA	-0.514539408050589	9.81405802224022	36.7675611096022	9.50013637933951e-07	6.97805345602639e-06
TGME49_chrXI:4980290:4980778:clu_2495_NA	0.9314630286734	8.06281515471527	36.7666666247063	9.50243868152149e-07	6.97805345602639e-06
TGME49_chrII:866273:866792:clu_236_NA	-1.14749086771515	6.93357150647535	36.5685162568971	9.96081275630385e-07	7.29991015507349e-06
TGME49_chrX:2328990:2329267:clu_2055_NA	1.43498512173907	6.97269401716207	36.5439994751526	1.00192947623638e-06	7.32799526382139e-06
TGME49_chrX:132853:132987:clu_1951_NA	-3.63423561317541	4.19287515466084	35.1385470821848	1.04614268325999e-06	7.6360013125503e-06
TGME49_chrIII:827709:828347:clu_366_NA	-0.841918841800423	7.95691070996274	36.1769814731086	1.09329142925499e-06	7.96415700469316e-06
TGME49_chrIII:122945:123126:clu_329_NA	-2.05149156079476	5.40490757374291	36.1624405172223	1.1039996870893e-06	8.02607772513924e-06
TGME49_chrX:6248572:6248922:clu_2236_NA	-4.13856220712723	4.03443769017178	34.0364969379941	1.11133968211338e-06	8.06331286323779e-06
TGME49_chrIII:1999230:1999729:clu_416_NA	1.58975263439826	6.83719133869693	36.0162024135424	1.13642937370996e-06	8.22892584349739e-06
TGME49_chrVIII:6841389:6841531:clu_1657_NA	-0.849508068442765	8.31076736032734	35.9059679264649	1.16655944825129e-06	8.430305356647e-06
TGME49_chrIb:688888:689222:clu_131_NA	-2.52556976155907	4.96636333689043	35.8902915741481	1.18497195565945e-06	8.54637511671052e-06
TGME49_chrIX:903319:903797:clu_1718_NA	0.838638636310451	8.35987897211267	35.8276731822873	1.18868776833952e-06	8.5561980948795e-06
TGME49_chrIV:2156458:2157263:clu_517_NA	-0.431170897383681	10.4779471575462	35.6398919468508	1.24358157624143e-06	8.93363444592413e-06
TGME49_chrX:6978402:6978671:clu_2265_NA	-1.41351803083152	6.42539937200743	35.5201889030629	1.28053543370112e-06	9.18095917456323e-06
TGME49_chrX:3662803:3663017:clu_2120_NA	2.03396327870207	6.19463250524903	35.388504586378	1.32370468950143e-06	9.47178454003484e-06
TGME49_chrIa:143400:144280:clu_11_NA	-0.526604393625658	9.5613532226265	35.286780278947	1.35430644079791e-06	9.67171692004007e-06
TGME49_chrVIII:1979493:1979994:clu_1406_NA	-0.398803556722014	10.7331241366041	35.1239086862344	1.40886486131946e-06	1.00416152370514e-05
TGME49_chrIX:3359243:3359565:clu_1827_NA	-0.756455324052921	8.26137714544683	35.0654454850841	1.42904953207792e-06	1.01655480412979e-05
TGME49_chrIX:5203158:5203601:clu_1904_NA	-3.58767232607003	4.16266567767529	33.8353726491791	1.45947333474606e-06	1.03616905699256e-05
TGME49_chrXI:5960425:5960909:clu_2536_NA	0.858736886809542	8.23163755878026	34.8076373998025	1.52165214277813e-06	1.07802777806438e-05
TGME49_chrXI:4155842:4156220:clu_2446_NA	-0.631630904295567	8.92456369768448	34.800303191849	1.52436390075679e-06	1.07802777806438e-05
TGME49_chrX:133709:134380:clu_1952_NA	-2.67295118215413	4.69598522812422	34.703022044388	1.55618103960506e-06	1.09839185999309e-05
TGME49_chrVIII:2247788:2249566:clu_1431_NA	-2.82584596168301	4.51526340947628	34.2657847217013	1.68169028503527e-06	1.18467910583395e-05
TGME49_chrII:2135897:2140894:clu_310_NA	0.603487452111299	9.23900646875162	34.3821296505264	1.68871457545768e-06	1.18528609646967e-05
TGME49_chrX:135737:136434:clu_1953_NA	-2.55374305484959	4.98393506366852	34.4194693527449	1.69235726434064e-06	1.18528609646967e-05
TGME49_chrXI:3156721:3157937:clu_2418_NA	-0.735836204030519	8.45794408476967	34.3725918584625	1.69269698875125e-06	1.18528609646967e-05
TGME49_chrIX:3341162:3341468:clu_1823_NA	-3.92382775324604	4.16288232192302	32.8714474518088	1.69559496606391e-06	1.18528609646967e-05
TGME49_chrIX:902459:902679:clu_1717_NA	0.486004494332951	9.88540828536127	34.332234380817	1.70954108728925e-06	1.19274123844461e-05
TGME49_chrIX:2142503:2142660:clu_1769_NA	-2.88643515555597	4.65407024553745	34.2379770407915	1.71544608416755e-06	1.19456829807453e-05
TGME49_chrIX:235237:235796:clu_1672_NA	-2.16249677789355	5.22313716078602	34.3040193605209	1.73716871428664e-06	1.20706234810509e-05
TGME49_chrIX:976861:977006:clu_1723_NA	0.925230080635029	7.92518430991267	34.2605195138587	1.74002935462742e-06	1.20706234810509e-05
TGME49_chrVIII:4909381:4911240:clu_1541_NA	-1.00197832391501	7.39777620563111	34.1988414006423	1.76673432997679e-06	1.22325319799346e-05
TGME49_chrVIII:6329686:6330161:clu_1610_NA	0.72510660816192	8.9574465757395	34.1727846766402	1.77800331516414e-06	1.22865032766948e-05
TGME49_chrXII:2286263:2287789:clu_2717_NA	-0.31699063502656	12.2777408484201	34.1652404440911	1.78128947092659e-06	1.22865032766948e-05
TGME49_chrIa:140966:141646:clu_9_NA	-0.477677407793496	10.1455110006701	34.0226422881397	1.84509935498104e-06	1.27025305972653e-05
TGME49_chrXI:4981053:4981607:clu_2496_NA	0.952890889112643	7.95915947556644	33.974886550683	1.86707083211269e-06	1.28294942811524e-05
TGME49_chrIV:105586:105798:clu_442_NA	0.928862076237036	7.86949828683861	33.8520548923276	1.92471278736593e-06	1.32006244944814e-05
TGME49_chrVIII:3308870:3309116:clu_1476_NA	1.48269703802135	6.98231113543391	33.8267550735234	1.93709839890942e-06	1.3260551186508e-05
TGME49_chrIX:864519:865243:clu_1706_NA	2.06888649641889	6.06757506623971	33.81008030196	1.94921333977679e-06	1.33184031768583e-05
TGME49_chrXI:1986258:1986835:clu_2370_NA	-6.49792363672029	3.65192390284983	35.2848926104705	1.98539231992746e-06	1.35401521255841e-05
TGME49_chrIb:1210840:1211135:clu_161_NA	-2.58736888968261	4.79862715437261	33.7400285496253	1.99030603487729e-06	1.3548244263631e-05
TGME49_chrX:780267:781224:clu_1968_NA	1.40562877228514	6.94746629571918	33.6929363484756	2.0024940448043e-06	1.36057305661003e-05
TGME49_chrXII:149242:149364:clu_2591_NA	1.18895951111675	7.20843479840007	33.6398772207686	2.02890850005382e-06	1.3759482085253e-05
TGME49_chrIa:884215:884737:clu_47_NA	-1.07803178096192	7.09666043421413	33.5982653363944	2.05004403329028e-06	1.38769274879146e-05
TGME49_chrXII:3827426:3827778:clu_2772_NA	-0.519943894856906	9.42004321787576	33.5543114182605	2.07237187220574e-06	1.40019921105351e-05
TGME49_chrXII:1881246:1881546:clu_2684_NA	1.23038205799224	7.30750208222507	33.3833653796654	2.16277147593179e-06	1.45856666326755e-05
TGME49_chrXI:1316667:1317054:clu_2346_NA	-0.691997583676929	8.88485200198864	33.2196545520991	2.2529472617547e-06	1.51656727712562e-05
TGME49_chrII:2142095:2142663:clu_311_NA	0.69872520784211	8.68509321617202	33.1983055008489	2.26502257284923e-06	1.51932843715725e-05
TGME49_chrVI:1324496:1324646:clu_740_NA	1.98972427673939	6.29793888337962	33.2024254421858	2.26540856379431e-06	1.51932843715725e-05
